order_fact_key,order_id,customer_id,product_id,region_id,ship_mode_id,order_date,ship_date,discount,unit_price,discount_amount,discount_price,shipping_cost,quantity,total_price,is_return
248,87184,93,252,1379,3,2013-09-01,2013-09-03,0.03,7.99,0.24,7.75,5.03,22,170.5,False
249,44231,94,817,17,1,2010-11-03,2010-11-05,0.04,160.98,6.44,154.54,30.0,37,5717.98,False
250,44231,94,238,17,3,2010-11-03,2010-11-05,0.01,17.98,0.18,17.8,4.0,146,2598.8,False
251,33632,94,56,17,3,2011-03-13,2011-03-14,0.06,115.99,6.96,109.03,5.26,8,872.24,False
252,56001,94,1239,17,2,2011-04-12,2011-04-16,0.08,6.48,0.52,5.96,7.37,17,101.32,False
253,27174,94,78,17,3,2012-10-08,2012-10-10,0.09,35.99,3.24,32.75,5.0,33,1080.75,False
254,28582,94,1100,17,2,2013-01-22,2013-01-23,0.06,39.24,2.35,36.89,1.99,44,1623.16,False
255,52737,94,535,17,2,2011-11-08,2011-11-09,0.03,7.68,0.23,7.45,6.16,48,357.6,False
256,28582,94,1069,17,3,2013-01-22,2013-01-23,0.02,8.01,0.16,7.85,2.87,50,392.5,False
257,1856,94,456,17,3,2013-03-19,2013-03-21,0.08,60.98,4.88,56.1,49.0,24,1346.4,False
258,1856,94,735,17,3,2013-03-19,2013-03-20,0.05,125.99,6.3,119.69,8.08,43,5146.67,False
259,1856,94,1009,17,3,2013-03-19,2013-03-20,0.1,125.99,12.6,113.39,8.8,44,4989.16,False
260,30883,94,127,17,3,2013-08-21,2013-08-22,0.1,6.98,0.7,6.28,1.6,60,376.8,False
261,44231,94,41,17,3,2013-11-03,2013-11-04,0.06,115.99,6.96,109.03,8.99,86,9376.58,False
262,37063,94,457,17,3,2013-12-09,2013-12-10,0.0,17.67,0.0,17.67,8.99,100,1767.0,False
263,87309,95,78,162,3,2012-10-08,2012-10-10,0.09,35.99,3.24,32.75,5.0,8,262.0,False
264,87312,95,456,162,3,2013-03-19,2013-03-21,0.08,60.98,4.88,56.1,49.0,6,336.6,False
265,87312,95,735,162,3,2013-03-19,2013-03-20,0.05,125.99,6.3,119.69,8.08,11,1316.59,False
266,87312,95,1009,162,3,2013-03-19,2013-03-20,0.1,125.99,12.6,113.39,8.8,11,1247.29,False
267,87307,96,127,163,3,2011-08-21,2011-08-22,0.1,6.98,0.7,6.28,1.6,14,87.92,False
268,87310,96,1100,163,2,2013-01-22,2013-01-23,0.06,39.24,2.35,36.89,1.99,11,405.79,False
269,87310,96,1069,163,3,2013-01-22,2013-01-23,0.02,8.01,0.16,7.85,2.87,12,94.2,False
270,87311,96,56,163,3,2013-03-13,2013-03-14,0.06,115.99,6.96,109.03,5.26,2,218.06,False
271,87306,97,817,165,1,2010-11-03,2010-11-05,0.04,160.98,6.44,154.54,30.0,9,1390.86,False
272,87306,97,41,165,3,2010-11-03,2010-11-04,0.06,115.99,6.96,109.03,8.99,20,2180.6,False
273,87308,97,535,165,2,2011-11-08,2011-11-09,0.03,7.68,0.23,7.45,6.16,12,89.4,False
274,88206,103,1137,636,3,2011-02-23,2011-02-25,0.02,35.44,0.71,34.73,19.99,9,312.57,False
275,88206,104,868,657,3,2011-02-23,2011-02-24,0.02,17.7,0.35,17.35,9.47,3,52.05,False
276,87314,97,238,165,3,2013-11-03,2013-11-05,0.01,17.98,0.18,17.8,4.0,39,694.2,False
277,87315,97,457,165,3,2013-12-09,2013-12-10,0.0,17.67,0.0,17.67,8.99,25,441.75,False
278,87313,98,1239,167,2,2013-04-12,2013-04-16,0.08,6.48,0.52,5.96,7.37,4,23.84,False
279,88206,99,822,506,3,2011-02-23,2011-02-25,0.01,3.49,0.03,3.46,0.76,12,41.52,False
280,88210,100,90,540,2,2013-02-14,2013-02-15,0.06,55.99,3.36,52.63,5.0,5,263.15,False
281,88205,101,237,541,3,2010-06-22,2010-06-24,0.1,19.98,2.0,17.98,4.0,16,287.68,False
282,88209,101,846,541,1,2012-04-24,2012-04-26,0.09,145.45,13.09,132.36,17.85,13,1720.68,False
283,42599,102,161,608,1,2010-04-06,2010-04-07,0.04,300.98,12.04,288.94,54.92,31,8957.14,False
284,3397,102,237,608,3,2010-06-22,2010-06-24,0.1,19.98,2.0,17.98,4.0,65,1168.7,False
285,3397,102,203,608,3,2010-06-22,2010-06-23,0.09,2.88,0.26,2.62,1.49,17,44.54,False
286,42528,102,1137,608,3,2011-02-23,2011-02-25,0.02,35.44,0.71,34.73,19.99,37,1285.01,False
287,42528,102,868,608,3,2011-02-23,2011-02-24,0.02,17.7,0.35,17.35,9.47,13,225.55,False
288,42528,102,758,608,2,2011-02-23,2011-02-24,0.02,9.78,0.2,9.58,1.99,31,296.98,False
289,42528,102,822,608,3,2011-02-23,2011-02-25,0.01,3.49,0.03,3.46,0.76,46,159.16,False
290,42528,102,1229,608,3,2011-02-23,2011-02-24,0.02,6.48,0.13,6.35,9.17,29,184.15,False
291,48263,102,1166,608,3,2011-03-09,2011-03-10,0.1,5.98,0.6,5.38,7.5,28,150.64,False
292,48263,102,128,608,3,2011-03-09,2011-03-10,0.07,5.68,0.4,5.28,1.21,25,132.0,False
293,11779,102,126,608,3,2011-06-29,2011-07-01,0.04,6.88,0.28,6.6,2.0,68,448.8,False
294,11779,102,761,608,3,2011-06-29,2011-06-30,0.09,10.97,0.99,9.98,6.5,65,648.7,False
295,16710,102,846,608,1,2012-04-24,2012-04-26,0.09,145.45,13.09,132.36,17.85,53,7015.08,False
296,54053,102,90,608,2,2013-02-14,2013-02-15,0.06,55.99,3.36,52.63,5.0,18,947.34,False
297,54053,102,36,608,3,2013-02-14,2013-02-15,0.03,200.99,6.03,194.96,8.08,34,6628.64,False
298,88211,105,758,664,2,2013-02-23,2013-02-24,0.02,9.78,0.2,9.58,1.99,8,76.64,False
299,88207,106,1166,691,3,2011-03-09,2011-03-10,0.1,5.98,0.6,5.38,7.5,7,37.66,False
300,88204,107,161,728,1,2010-04-06,2010-04-07,0.04,300.98,12.04,288.94,54.92,8,2311.52,False
301,88208,108,126,764,3,2011-06-29,2011-07-01,0.04,6.88,0.28,6.6,2.0,17,112.2,False
302,88205,109,203,783,3,2010-06-22,2010-06-23,0.09,2.88,0.26,2.62,1.49,4,10.48,False
303,88206,110,1229,798,3,2011-02-23,2011-02-24,0.02,6.48,0.13,6.35,9.17,7,44.45,False
304,88210,111,36,808,3,2013-02-14,2013-02-15,0.03,200.99,6.03,194.96,8.08,9,1754.64,False
305,88208,112,761,836,3,2011-06-29,2011-06-30,0.09,10.97,0.99,9.98,6.5,16,159.68,False
306,88207,113,128,1042,3,2011-03-09,2011-03-10,0.07,5.68,0.4,5.28,1.21,6,31.68,False
307,89583,114,379,1621,3,2010-01-03,2010-01-04,0.03,4.26,0.13,4.13,1.2,7,28.91,False
308,89584,114,182,1621,3,2010-04-04,2010-04-06,0.01,4.91,0.05,4.86,0.5,12,58.32,False
309,89584,114,397,1621,2,2010-04-04,2010-04-06,0.09,4.0,0.36,3.64,1.3,5,18.2,False
310,89591,114,172,1621,3,2013-12-26,2013-12-28,0.04,2.61,0.1,2.51,0.5,19,47.69,False
311,89585,115,506,1622,3,2010-04-09,2010-04-11,0.07,2.12,0.15,1.97,1.99,12,23.64,False
312,89586,115,1011,1622,3,2011-01-23,2011-01-25,0.07,115.99,8.12,107.87,2.5,12,1294.44,False
313,89587,115,331,1622,1,2011-04-02,2011-04-07,0.01,550.98,5.51,545.47,45.7,1,545.47,False
314,89589,115,963,1622,3,2013-04-24,2013-04-29,0.07,96.45,6.75,89.7,13.99,3,269.1,False
315,89590,115,803,1622,3,2013-08-16,2013-08-18,0.02,3.28,0.07,3.21,5.0,13,41.73,False
316,89588,116,789,1623,3,2013-04-09,2013-04-16,0.07,1.76,0.12,1.64,0.7,3,4.92,False
317,13959,117,182,1691,3,2010-04-04,2010-04-06,0.01,4.91,0.05,4.86,0.5,47,228.42,True
318,13959,117,397,1691,2,2010-04-04,2010-04-06,0.09,4.0,0.36,3.64,1.3,19,69.16,True
319,58914,117,506,1691,3,2010-04-09,2010-04-11,0.07,2.12,0.15,1.97,1.99,46,90.62,False
320,7909,117,379,1691,3,2010-01-03,2010-01-04,0.03,4.26,0.13,4.13,1.2,29,119.77,False
321,19812,117,331,1691,1,2011-04-02,2011-04-07,0.01,550.98,5.51,545.47,45.7,3,1636.41,False
322,44295,117,1011,1691,3,2013-01-23,2013-01-25,0.07,115.99,8.12,107.87,2.5,52,5609.24,False
323,58914,117,789,1691,3,2013-04-09,2013-04-16,0.07,1.76,0.12,1.64,0.7,11,18.04,False
324,23172,117,963,1691,3,2013-04-24,2013-04-29,0.07,96.45,6.75,89.7,13.99,13,1166.1,False
325,36038,117,803,1691,3,2013-08-16,2013-08-18,0.02,3.28,0.07,3.21,5.0,52,166.92,True
326,16772,117,172,1691,3,2013-12-26,2013-12-28,0.04,2.61,0.1,2.51,0.5,76,190.76,False
327,86521,119,343,1641,3,2011-12-17,2011-12-19,0.08,18.97,1.52,17.45,9.03,23,401.35,False
328,86524,119,873,1641,3,2012-12-30,2013-01-01,0.08,30.44,2.44,28.0,1.49,15,420.0,False
329,86524,119,1227,1641,3,2012-12-30,2013-01-01,0.04,6.48,0.26,6.22,5.74,13,80.86,False
330,86525,119,13,1641,2,2013-02-10,2013-02-12,0.09,115.99,10.44,105.55,5.99,4,422.2,False
331,86526,119,1209,1641,3,2013-04-18,2013-04-22,0.02,6.48,0.13,6.35,5.9,2,12.7,False
332,86520,120,193,1642,3,2010-07-12,2010-07-13,0.05,6.3,0.32,5.99,0.5,10,59.9,False
333,86520,120,53,1642,2,2010-07-12,2010-07-14,0.09,205.99,18.54,187.45,3.0,10,1874.5,False
334,86522,120,980,1642,2,2012-02-03,2012-02-05,0.06,8.67,0.52,8.15,3.5,13,105.95,False
335,86523,120,937,1642,1,2012-08-11,2012-08-13,0.05,140.98,7.05,133.93,36.09,11,1473.23,False
336,86523,120,180,1642,2,2012-08-11,2012-08-12,0.06,4.13,0.25,3.88,0.99,14,54.32,False
337,90670,122,680,1537,3,2012-04-11,2012-04-13,0.02,35.41,0.71,34.7,1.99,14,485.8,False
338,90670,122,915,1537,3,2012-04-11,2012-04-12,0.01,42.76,0.43,42.33,6.22,7,296.31,False
339,90671,122,249,1537,3,2012-04-30,2012-05-01,0.08,27.48,2.2,25.28,4.0,1,25.28,False
340,90997,133,1099,1622,2,2013-05-08,2013-05-08,0.04,22.24,0.89,21.35,1.99,5,106.75,False
341,90999,134,715,1623,1,2013-11-30,2013-12-02,0.06,2036.48,122.19,1914.29,14.7,3,5742.87,False
342,88534,136,1183,1492,3,2010-11-16,2010-11-17,0.04,18.97,0.76,18.21,9.54,5,91.05,False
343,90672,122,1121,1537,3,2013-08-30,2013-08-31,0.1,7.1,0.71,6.39,6.05,23,146.97,False
344,90672,122,577,1537,1,2013-08-30,2013-08-30,0.01,119.99,1.2,118.79,56.14,8,950.32,False
345,90669,123,124,1379,3,2010-10-09,2010-10-10,0.06,8.57,0.51,8.06,6.14,11,88.66,False
346,90673,123,958,1379,2,2013-10-09,2013-10-11,0.1,37.94,3.79,34.15,5.08,13,443.95,False
347,88518,125,1188,425,3,2012-10-06,2012-10-08,0.04,9.99,0.4,9.59,5.12,19,182.21,False
348,88520,125,204,425,3,2013-08-29,2013-08-31,0.1,4.54,0.45,4.09,5.83,2,8.18,False
349,88517,126,1259,427,3,2011-09-10,2011-09-10,0.03,6.08,0.18,5.9,0.91,3,17.7,False
350,88520,126,796,427,3,2013-08-29,2013-08-31,0.01,3.28,0.03,3.25,3.97,20,65.0,False
351,88519,127,1075,428,3,2013-05-07,2013-05-09,0.06,4.82,0.29,4.53,1.49,3,13.59,False
352,88519,127,15,428,3,2013-05-07,2013-05-09,0.02,175.99,3.52,172.47,8.99,6,1034.82,False
353,88521,127,277,428,3,2013-09-10,2013-09-11,0.02,22.01,0.44,21.57,5.53,23,496.11,False
354,86693,129,429,2,3,2010-07-27,2010-07-28,0.02,1.74,0.03,1.71,4.08,5,8.55,False
355,86694,129,5,2,3,2010-11-25,2010-11-26,0.07,15.74,1.1,14.64,1.39,14,204.96,False
356,86698,129,488,2,3,2013-11-29,2013-11-30,0.1,111.03,11.1,99.93,8.64,43,4296.99,False
357,86695,130,186,3,3,2012-06-03,2012-06-05,0.09,2.89,0.26,2.63,0.5,7,18.41,False
358,86696,130,74,3,3,2012-08-25,2012-08-25,0.05,20.99,1.05,19.94,0.99,19,378.86,False
359,86697,130,583,3,1,2013-01-11,2013-01-13,0.06,115.99,6.96,109.03,56.14,1,109.03,False
360,90995,132,980,1621,2,2011-09-20,2011-09-21,0.1,8.67,0.87,7.8,3.5,17,132.6,False
361,90999,132,1074,1621,3,2013-11-30,2013-12-02,0.0,70.97,0.0,70.97,3.5,3,212.91,False
362,90994,133,704,1622,1,2011-03-14,2011-03-21,0.03,70.89,2.13,68.76,89.3,6,412.56,False
363,90996,133,690,1622,3,2012-03-05,2012-03-07,0.04,35.89,1.44,34.45,14.72,6,206.7,False
364,90998,132,418,1621,3,2013-05-30,2013-05-31,0.08,10.64,0.85,9.79,5.16,14,137.06,False
365,90999,132,958,1621,3,2013-11-30,2013-12-01,0.08,37.94,3.04,34.9,5.08,32,1116.8,False
366,88534,136,501,1492,3,2010-11-16,2010-11-17,0.09,10.98,0.99,9.99,3.37,8,79.92,False
367,88538,136,1210,1492,3,2013-05-02,2013-05-02,0.06,6.68,0.4,6.28,5.2,8,50.24,False
368,88539,136,799,1492,3,2013-11-16,2013-11-19,0.02,2.88,0.06,2.82,0.7,44,124.08,False
369,88535,137,107,619,3,2012-10-26,2012-10-27,0.09,14.45,1.3,13.15,7.17,9,118.35,False
370,88537,138,491,656,3,2013-02-09,2013-02-13,0.1,193.17,19.32,173.85,19.99,1,173.85,False
371,88536,139,84,706,3,2012-12-31,2013-01-02,0.02,35.99,0.72,35.27,1.1,1,35.27,False
372,91091,141,116,1537,3,2011-01-14,2011-01-15,0.07,10.23,0.72,9.51,4.68,2,19.02,False
373,91093,141,852,1537,3,2012-01-24,2012-01-26,0.06,11.58,0.69,10.89,6.97,12,130.68,False
374,91087,142,1201,480,3,2010-06-02,2010-06-03,0.03,22.84,0.69,22.15,11.54,13,287.95,False
375,91093,143,801,513,3,2012-01-24,2012-01-26,0.01,2.94,0.03,2.91,0.96,8,23.28,False
376,91087,144,501,724,3,2010-06-02,2010-06-03,0.05,10.98,0.55,10.43,3.37,6,62.58,False
377,91086,145,1130,1019,3,2010-01-15,2010-01-17,0.06,7.04,0.42,6.62,2.17,2,13.24,False
378,91089,145,706,1019,2,2010-09-16,2010-09-16,0.07,154.13,10.79,143.34,69.0,3,430.02,False
379,91094,145,184,1019,3,2012-03-15,2012-03-16,0.07,3.75,0.26,3.49,0.5,10,34.9,False
380,91098,145,133,1019,3,2013-09-02,2013-09-03,0.03,5.68,0.17,5.51,1.46,18,99.18,False
381,91098,145,872,1019,3,2013-09-02,2013-09-03,0.07,1.68,0.12,1.56,1.0,20,31.2,False
382,89527,153,1024,1340,3,2012-04-23,2012-04-25,0.03,6.78,0.2,6.58,6.18,13,85.54,False
383,89531,153,1007,1340,3,2012-10-13,2012-10-15,0.1,10.14,1.01,9.13,2.27,13,118.69,False
384,87468,169,499,1238,3,2013-08-08,2013-08-08,0.09,9.71,0.87,8.84,9.45,1,8.84,False
385,91088,146,1046,443,3,2010-09-12,2010-09-13,0.01,45.98,0.46,45.52,4.8,4,182.08,False
386,91090,146,552,443,1,2010-10-23,2010-10-24,0.06,180.98,10.86,170.12,26.2,5,850.6,False
387,91096,146,245,443,3,2013-05-25,2013-05-25,0.04,80.98,3.24,77.74,4.5,15,1166.1,False
388,91096,146,471,443,3,2013-05-25,2013-05-29,0.0,33.29,0.0,33.29,8.74,12,399.48,False
389,91099,146,990,443,3,2013-09-12,2013-09-14,0.07,1.88,0.13,1.75,1.49,17,29.75,False
390,91100,146,744,443,3,2013-10-23,2013-10-25,0.01,7.28,0.07,7.21,7.98,13,93.73,False
391,91097,147,305,1045,3,2013-06-02,2013-06-03,0.06,9.99,0.6,9.39,6.24,1,9.39,False
392,91095,148,854,1046,3,2012-07-22,2012-07-22,0.03,9.93,0.3,9.63,1.09,6,57.78,False
393,91092,149,269,1048,3,2011-09-24,2011-09-27,0.0,46.89,0.0,46.89,5.1,3,140.67,False
394,89521,151,851,1338,3,2010-01-22,2010-01-23,0.09,32.98,2.97,30.01,5.5,2,60.02,False
395,89523,151,1106,1338,3,2010-04-20,2010-04-22,0.09,5.98,0.54,5.44,2.5,5,27.2,False
396,89528,151,4,1338,3,2012-05-14,2012-05-14,0.05,15.67,0.78,14.89,1.39,9,134.01,False
397,89530,151,136,1338,3,2012-10-04,2012-10-06,0.0,30.93,0.0,30.93,3.92,7,216.51,False
398,89530,151,1161,1338,2,2012-10-04,2012-10-06,0.08,19.98,1.6,18.38,5.86,3,55.14,False
399,89520,152,794,1339,3,2010-01-15,2010-01-16,0.09,2.88,0.26,2.62,0.7,2,5.24,False
400,89522,152,408,1339,3,2010-04-19,2010-04-26,0.01,79.52,0.8,78.72,48.2,8,629.76,False
401,89524,152,1013,1339,3,2010-09-29,2010-10-01,0.01,65.99,0.66,65.33,8.99,5,326.65,False
402,89525,152,767,1339,3,2010-12-18,2010-12-22,0.1,39.98,4.0,35.98,4.0,21,755.58,False
403,89526,152,1032,1339,3,2012-02-01,2012-02-02,0.06,95.99,5.76,90.23,4.9,12,1082.76,False
404,89532,152,481,1339,2,2013-03-21,2013-03-25,0.05,43.22,2.16,41.06,4.0,6,246.36,False
405,89532,152,647,1339,2,2013-03-21,2013-03-30,0.0,205.99,0.0,205.99,5.26,6,1235.94,False
406,89533,153,642,1340,2,2013-07-17,2013-07-19,0.03,11.66,0.35,11.31,7.95,16,180.96,False
407,89535,153,98,1340,3,2013-10-30,2013-10-30,0.07,3.29,0.23,3.06,1.35,2,6.12,False
408,89535,153,121,1340,2,2013-10-30,2013-10-31,0.0,15.73,0.0,15.73,7.42,20,314.6,False
409,89535,153,775,1340,3,2013-10-30,2013-11-01,0.06,34.76,2.09,32.67,8.22,5,163.35,False
410,89529,154,956,1341,3,2012-09-04,2012-09-06,0.1,419.19,41.92,377.27,19.99,10,3772.7,False
411,89534,154,1161,1341,3,2013-08-28,2013-08-30,0.01,19.98,0.2,19.78,5.86,23,454.94,False
412,87671,156,1032,1554,3,2010-05-14,2010-05-15,0.01,95.99,0.96,95.03,4.9,13,1235.39,False
413,87672,156,241,1554,3,2010-07-25,2010-07-26,0.03,10.89,0.33,10.56,4.5,3,31.68,False
414,87673,156,536,1554,3,2011-07-14,2011-07-17,0.06,14.48,0.87,13.61,6.46,6,81.66,False
415,87673,156,81,1554,3,2011-07-14,2011-07-16,0.01,35.99,0.36,35.63,0.99,7,249.41,False
416,87675,156,512,1554,3,2013-02-02,2013-02-07,0.03,165.98,4.98,161.0,19.99,6,966.0,False
417,87674,157,1069,1555,3,2013-01-21,2013-01-28,0.1,8.01,0.8,7.21,2.87,1,7.21,False
418,87675,157,926,1555,3,2013-02-02,2013-02-07,0.01,1.6,0.02,1.58,1.29,10,15.8,False
419,89372,159,347,61,2,2011-06-04,2011-06-08,0.08,10.9,0.87,10.03,7.46,15,150.45,False
420,89373,159,843,61,3,2011-11-25,2011-11-27,0.0,21.98,0.0,21.98,2.87,24,527.52,False
421,89374,159,177,61,3,2013-09-08,2013-09-08,0.09,12.53,1.13,11.4,0.5,4,45.6,False
422,89374,159,377,61,3,2013-09-08,2013-09-09,0.03,5.85,0.18,5.67,2.27,19,107.73,False
423,89967,161,578,426,3,2013-05-26,2013-05-27,0.09,8.5,0.77,7.74,1.99,10,77.4,False
424,89967,161,386,426,3,2013-05-26,2013-05-27,0.02,8.34,0.17,8.17,0.96,10,81.7,False
425,89967,161,1144,426,3,2013-05-26,2013-05-28,0.02,48.91,0.98,47.93,5.81,10,479.3,False
426,89968,162,799,1687,3,2013-05-29,2013-05-29,0.04,2.88,0.12,2.76,0.7,8,22.08,False
427,89965,162,534,1687,3,2013-01-16,2013-01-20,0.09,120.98,10.89,110.09,9.07,9,990.81,False
428,89968,162,373,1687,2,2013-05-29,2013-05-29,0.04,92.23,3.69,88.54,39.61,6,531.24,False
429,89969,162,255,1687,1,2013-11-21,2013-11-23,0.05,262.11,13.11,249.0,62.74,24,5976.0,False
430,89963,163,781,1688,3,2011-11-04,2011-11-06,0.01,5.84,0.06,5.78,1.2,30,173.4,False
431,89968,163,1035,1688,3,2013-05-29,2013-05-31,0.02,205.99,4.12,201.87,8.99,4,807.48,False
432,89961,164,303,1689,1,2010-07-02,2010-07-04,0.05,100.98,5.05,95.93,35.84,7,671.51,False
433,89961,164,1193,1689,3,2010-07-02,2010-07-03,0.02,4.98,0.1,4.88,5.49,9,43.92,False
434,89962,164,1229,1689,3,2011-10-02,2011-10-04,0.05,6.48,0.32,6.16,9.17,22,135.52,False
435,89964,164,800,1689,3,2012-06-29,2012-06-29,0.06,3.28,0.2,3.08,3.97,7,21.56,False
436,89966,164,301,1689,1,2013-03-08,2013-03-09,0.03,150.98,4.53,146.45,66.27,8,1171.6,False
437,89426,166,826,1341,1,2010-01-11,2010-01-18,0.08,399.98,32.0,367.98,12.06,5,1839.9,False
438,89428,166,189,1341,3,2011-09-26,2011-09-27,0.1,2.88,0.29,2.59,0.5,17,44.03,False
439,89429,166,61,1341,3,2012-02-13,2012-02-15,0.0,65.99,0.0,65.99,8.99,8,527.92,False
440,89429,166,74,1341,3,2012-02-13,2012-02-15,0.02,20.99,0.42,20.57,0.99,5,102.85,False
441,89427,167,326,1342,3,2011-06-23,2011-06-25,0.09,67.28,6.06,61.22,19.99,9,550.98,False
442,89427,167,915,1342,3,2011-06-23,2011-06-24,0.1,42.76,4.28,38.48,6.22,7,269.36,False
443,89430,167,182,1342,3,2012-12-17,2012-12-18,0.04,4.91,0.2,4.71,0.5,18,84.78,False
444,87463,169,481,1238,3,2010-01-03,2010-01-05,0.08,43.22,3.46,39.76,16.71,3,119.28,False
445,87463,169,863,1238,3,2010-01-03,2010-01-10,0.05,574.74,28.74,546.0,24.49,12,6552.0,False
446,87463,169,1007,1238,3,2010-01-03,2010-01-07,0.04,10.14,0.41,9.73,2.27,3,29.19,False
447,87467,169,555,1238,1,2013-01-12,2013-01-14,0.04,300.98,12.04,288.94,64.73,6,1733.64,False
448,87467,169,723,1238,3,2013-01-12,2013-01-14,0.08,29.99,2.4,27.59,5.5,3,82.77,False
449,87465,170,1146,551,3,2011-03-16,2011-03-18,0.01,40.99,0.41,40.58,17.48,4,162.32,False
450,87464,171,990,767,3,2010-04-13,2010-04-15,0.05,1.88,0.09,1.79,1.49,1,1.79,False
451,87466,172,674,377,3,2011-07-14,2011-07-16,0.04,8.46,0.34,8.12,8.99,14,113.68,False
452,87467,172,1167,377,3,2013-01-12,2013-01-15,0.0,4.98,0.0,4.98,7.44,7,34.86,False
453,90650,174,123,426,2,2011-07-17,2011-07-18,0.0,5.74,0.0,5.74,5.3,9,51.66,False
454,90651,174,992,426,3,2011-08-11,2011-08-11,0.0,4.84,0.0,4.84,0.71,3,14.52,False
455,90649,175,303,1690,1,2011-04-20,2011-04-22,0.09,100.98,9.09,91.89,35.84,5,459.45,False
456,90652,175,208,1690,3,2013-04-20,2013-04-20,0.07,22.38,1.57,20.81,15.1,7,145.67,False
457,90827,177,1253,359,3,2011-03-09,2011-03-12,0.08,6.48,0.52,5.96,5.14,1,5.96,False
458,90827,177,119,359,2,2011-03-09,2011-03-10,0.04,8.34,0.33,8.01,2.64,4,32.04,False
459,90827,177,969,359,3,2011-03-09,2011-03-09,0.01,64.65,0.65,64.0,35.0,5,320.0,False
460,90828,177,513,359,3,2012-05-20,2012-05-22,0.09,63.98,5.76,58.22,11.55,13,756.86,False
461,90829,177,535,359,3,2013-02-01,2013-02-03,0.07,7.68,0.54,7.14,6.16,12,85.68,False
462,90829,177,14,359,2,2013-02-01,2013-02-03,0.05,200.99,10.05,190.94,4.2,3,572.82,False
463,90826,178,5,1357,3,2011-02-26,2011-02-27,0.08,15.74,1.26,14.48,1.39,11,159.28,False
464,90826,178,414,1357,2,2011-02-26,2011-02-28,0.01,9.65,0.1,9.55,6.22,8,76.4,False
465,90830,178,1243,1357,3,2013-06-06,2013-06-07,0.02,6.48,0.13,6.35,6.74,8,50.8,False
466,90831,178,490,1357,2,2013-10-04,2013-10-07,0.1,60.22,6.02,54.2,3.5,21,1138.2,False
467,90831,178,258,1357,1,2013-10-04,2013-10-06,0.07,179.29,12.55,166.74,56.2,4,666.96,False
468,90783,180,510,167,2,2012-12-24,2012-12-24,0.03,420.98,12.63,408.35,19.99,5,2041.75,False
469,90831,178,323,1357,3,2013-10-04,2013-10-06,0.05,80.98,4.05,76.93,35.0,7,538.51,False
470,90784,180,599,167,1,2013-11-04,2013-11-04,0.09,291.73,26.26,265.47,48.8,21,5574.87,False
471,90785,180,937,167,1,2013-12-12,2013-12-14,0.07,140.98,9.87,131.11,36.09,21,2753.31,False
472,38087,181,1260,1513,3,2010-02-21,2010-02-21,0.02,49.99,1.0,48.99,19.99,18,881.82,False
473,3585,181,787,1513,3,2010-11-22,2010-11-23,0.07,1.68,0.12,1.56,1.57,116,180.96,False
474,12643,181,1113,1513,3,2011-03-19,2011-03-21,0.02,15.04,0.3,14.74,1.97,22,324.28,False
475,23271,181,579,1513,1,2011-11-03,2011-11-04,0.09,808.49,72.76,735.73,55.3,3,2207.19,False
476,25669,181,178,1513,3,2012-01-16,2012-01-16,0.02,3.69,0.07,3.62,0.5,13,47.06,False
477,42213,181,183,1513,3,2012-03-21,2012-03-23,0.08,2.61,0.21,2.4,0.5,52,124.8,False
478,3585,181,898,1513,3,2013-11-22,2013-11-22,0.07,10.06,0.7,9.36,2.06,97,907.92,False
479,7751,181,548,1513,1,2013-12-23,2013-12-24,0.01,95.98,0.96,95.02,58.2,90,8551.8,False
480,88365,182,183,542,3,2012-03-21,2012-03-23,0.08,2.61,0.21,2.4,0.5,13,31.2,False
481,88366,183,548,544,1,2013-12-23,2013-12-24,0.01,95.98,0.96,95.02,58.2,23,2185.46,False
482,88360,184,1260,592,3,2010-02-21,2010-02-21,0.02,49.99,1.0,48.99,19.99,5,244.95,False
483,88364,185,178,632,3,2012-01-16,2012-01-16,0.02,3.69,0.07,3.62,0.5,3,10.86,False
484,88363,186,579,713,1,2011-11-03,2011-11-04,0.09,808.49,72.76,735.73,55.3,1,735.73,False
485,88362,187,1113,727,3,2011-03-19,2011-03-21,0.02,15.04,0.3,14.74,1.97,6,88.44,False
486,88361,188,898,377,3,2010-11-22,2010-11-22,0.07,10.06,0.7,9.36,2.06,23,215.28,False
487,88361,188,787,377,3,2010-11-22,2010-11-23,0.07,1.68,0.12,1.56,1.57,29,45.24,False
488,89092,190,200,3,3,2010-08-12,2010-08-13,0.1,58.1,5.81,52.29,1.49,3,156.87,False
489,89092,191,153,4,3,2010-08-12,2010-08-15,0.01,80.48,0.8,79.68,4.5,1,79.68,False
490,89093,191,392,4,3,2010-10-09,2010-10-11,0.05,3.8,0.19,3.61,1.49,14,50.54,False
491,89093,191,466,4,3,2010-10-09,2010-10-09,0.09,30.73,2.77,27.96,4.0,7,195.72,False
492,89093,191,1015,4,3,2010-10-09,2010-10-10,0.0,125.99,0.0,125.99,8.08,22,2771.78,False
493,89094,191,59,4,3,2013-03-03,2013-03-03,0.08,39.48,3.16,36.32,1.99,2,72.64,False
494,89094,191,1145,4,3,2013-03-03,2013-03-04,0.04,38.76,1.55,37.21,13.26,4,148.84,False
495,90430,193,847,1642,1,2010-01-03,2010-01-05,0.0,213.45,0.0,213.45,14.7,1,213.45,False
