region_id,region,state_or_province,city,postal_code,total_revenue,total_customers,revenue_per_customer,total_orders,order_value,return_rate,avg_order_value
1344,South,Tennessee,Morristown,37814,5351.18,2,2675.59,6,,0.0,891.86
1345,South,Tennessee,Murfreesboro,37130,10817.94,2,5408.97,6,,0.0,1802.99
1346,South,Tennessee,Nashville,37211,3982.71,2,1991.36,5,,0.0,796.54
1347,South,Tennessee,Oak Ridge,37830,5343.6,2,2671.8,4,,0.0,1335.9
1348,South,Tennessee,Smyrna,37167,1303.73,1,1303.73,6,,0.0,217.29
1349,South,Tennessee,Spring Hill,37174,3302.66,1,3302.66,3,,0.0,1100.89
1350,South,Virginia,Alexandria,22304,5151.31,2,2575.66,6,,0.0,858.55
1351,South,Virginia,Annandale,22003,2124.99,1,2124.99,2,,0.0,1062.5
1352,South,Virginia,Arlington,22204,2604.52,1,2604.52,5,,0.0,520.9
1353,South,Virginia,Blacksburg,24060,3916.35,2,1958.18,4,,0.0,979.09
1354,South,Virginia,Burke,22015,7733.76,1,7733.76,4,,0.0,1933.44
1355,South,Virginia,Charlottesville,22901,3612.11,1,3612.11,4,,0.0,903.03
1356,South,Virginia,Chesapeake,23320,5467.08,2,2733.54,6,,0.0,911.18
1357,South,Virginia,Colonial Heights,23834,3076.46,2,1538.23,4,,0.0,769.12
1358,South,Virginia,Dale City,22193,1343.98,1,1343.98,1,,0.0,1343.98
1359,South,Virginia,Danville,24541,2186.53,2,1093.27,2,,0.0,1093.27
1360,South,Virginia,Fairfax,20151,3281.74,2,1640.87,7,,0.0,468.82
1361,South,Virginia,Hampton,23666,7969.6,1,7969.6,4,,0.0,1992.4
1362,South,Virginia,Harrisonburg,22801,2240.15,2,1120.08,4,,0.0,560.04
1363,South,Virginia,Herndon,20170,2583.39,1,2583.39,3,,0.0,861.13
1364,South,Virginia,Lynchburg,24501,2611.12,1,2611.12,2,,0.0,1305.56
1365,South,Virginia,Mechanicsville,23111,25348.62,1,25348.62,6,,0.0,4224.77
1366,South,Virginia,Montclair,22025,2503.19,2,1251.6,4,,0.0,625.8
1367,South,Virginia,Newport News,23602,2274.71,1,2274.71,6,,0.0,379.12
1368,South,Virginia,Norfolk,23518,701.88,1,701.88,5,,0.0,140.38
1369,South,Virginia,Oakton,22124,2632.64,2,1316.32,6,,0.0,438.77
1370,South,Virginia,Petersburg,23805,7485.54,1,7485.54,4,,0.0,1871.39
1371,South,Virginia,Portsmouth,23701,1207.25,1,1207.25,3,,0.0,402.42
1372,South,Virginia,Reston,20190,9504.21,2,4752.11,5,,0.0,1900.84
1373,South,Virginia,Richmond,23223,11079.91,2,5539.96,5,,0.0,2215.98
1374,South,Virginia,Roanoke,24017,56.4,1,56.4,2,,0.0,28.2
1375,South,Virginia,Rose Hill,24281,19213.77,4,4803.44,10,,0.0,1921.38
1376,South,Virginia,Salem,24153,2364.24,1,2364.24,3,,0.0,788.08
1377,South,Virginia,Springfield,22153,2218.81,1,2218.81,6,,0.0,369.8
1378,South,Virginia,Suffolk,23434,318.51,1,318.51,3,,0.0,106.17
1379,South,Virginia,Tysons Corner,22102,4719.26,2,2359.63,5,,0.0,943.85
1380,South,Virginia,Virginia Beach,23464,3273.53,2,1636.77,5,,0.0,654.71
1381,South,Virginia,Waynesboro,22980,2463.82,2,1231.91,5,,0.0,492.76
1382,South,Virginia,Winchester,22601,1226.61,2,613.31,4,,0.0,306.65
1383,West,Arizona,Avondale,85323,609.72,1,609.72,2,,0.0,304.86
1384,West,Arizona,Bullhead City,86442,11856.99,1,11856.99,7,,0.0,1693.86
1385,West,Arizona,Casas Adobes,85704,7551.96,1,7551.96,2,,0.0,3775.98
1386,West,Arizona,Chandler,85224,3880.41,2,1940.21,6,,0.0,646.74
1387,West,Arizona,El Mirage,85335,1066.05,2,533.03,6,,0.0,177.68
1388,West,Arizona,Flagstaff,86001,214.71,1,214.71,1,,0.0,214.71
1389,West,Arizona,Gilbert,85234,3658.16,1,3658.16,4,,0.0,914.54
1390,West,Arizona,Glendale,85301,4006.13,2,2003.07,5,,0.0,801.23
1391,West,Arizona,Goodyear,85338,2741.12,1,2741.12,4,,0.0,685.28
1392,West,Arizona,Kingman,86401,17311.02,2,8655.51,6,,0.0,2885.17
1393,West,Arizona,Mesa,85204,3109.89,1,3109.89,4,,0.0,777.47
1394,West,Arizona,Oro Valley,85737,7150.29,2,3575.15,5,,0.0,1430.06
1395,West,Arizona,Peoria,85345,8682.25,1,8682.25,5,,0.0,1736.45
1396,West,Arizona,Phoenix,85023,509.89,1,509.89,6,,0.0,84.98
1397,West,Arizona,Prescott,86301,2997.01,1,2997.01,4,,0.0,749.25
1398,West,Arizona,Prescott Valley,86314,1764.66,2,882.33,6,,0.0,294.11
1399,West,Arizona,Scottsdale,85254,8931.37,2,4465.69,4,,0.0,2232.84
1400,West,Arizona,Sierra Vista,85635,404.22,2,202.11,4,,0.0,101.06
1401,West,Arizona,Sun City,85351,3739.3,1,3739.3,5,,0.0,747.86
1402,West,Arizona,Surprise,85374,2714.0,2,1357.0,5,,0.0,542.8
1403,West,Arizona,Tempe,85281,4649.36,1,4649.36,3,,0.0,1549.79
1404,West,Arizona,Tucson,85705,4889.93,1,4889.93,6,,0.0,814.99
1405,West,Arizona,Yuma,85364,19747.63,1,19747.63,3,,0.0,6582.54
1406,West,California,Anaheim,92804,5226.89,1,5226.89,4,,0.0,1306.72
1407,West,California,Antioch,94509,36.78,2,18.39,2,,0.0,18.39
1408,West,California,Apple Valley,92307,1952.16,1,1952.16,2,,0.0,976.08
1409,West,California,Atascadero,93422,18828.98,2,9414.49,11,,0.0,1711.73
1410,West,California,Bakersfield,93309,3789.54,2,1894.77,6,,0.0,631.59
1411,West,California,Berkeley,94704,8039.11,2,4019.56,8,,0.0,1004.89
1412,West,California,Beverly Hills,90210,3640.92,2,1820.46,4,,0.0,910.23
1413,West,California,Brentwood,94513,1284.85,2,642.43,5,,0.0,256.97
1414,West,California,Burbank,91505,482.14,1,482.14,2,,0.0,241.07
1415,West,California,Calexico,92231,921.52,1,921.52,6,,0.0,153.59
1416,West,California,Camarillo,93010,1862.27,1,1862.27,4,,0.0,465.57
1417,West,California,Carlsbad,92008,1553.42,1,1553.42,4,,0.0,388.36
1418,West,California,Chico,95928,8593.19,1,8593.19,3,,0.0,2864.4
1419,West,California,Chula Vista,91911,5029.74,2,2514.87,4,,0.0,1257.44
1420,West,California,Citrus Heights,95610,2963.46,1,2963.46,2,,0.0,1481.73
1421,West,California,Claremont,91711,1387.21,1,1387.21,3,,0.0,462.4
1422,West,California,Coachella,92236,4202.83,2,2101.42,6,,0.0,700.47
1423,West,California,Concord,94521,9642.8,1,9642.8,5,,0.0,1928.56
1424,West,California,Costa Mesa,92627,3776.37,1,3776.37,6,,0.0,629.4
1425,West,California,Daly City,94015,1285.95,1,1285.95,1,,0.0,1285.95
1426,West,California,Danville,94526,69.37,1,69.37,2,,0.0,34.69
1427,West,California,Davis,95616,7397.92,2,3698.96,4,,0.0,1849.48
1428,West,California,Dublin,94568,2589.13,2,1294.57,5,,0.0,517.83
1429,West,California,East Los Angeles,90022,9311.94,2,4655.97,5,,0.0,1862.39
1430,West,California,El Cajon,92020,503.34,1,503.34,2,,0.0,251.67
1431,West,California,El Centro,92243,695.14,2,347.57,4,,0.0,173.79
1432,West,California,El Dorado Hills,95630,3121.31,1,3121.31,5,,0.0,624.26
1433,West,California,Encinitas,92024,1260.49,1,1260.49,3,,0.0,420.16
1434,West,California,Escondido,92025,945.29,1,945.29,4,,0.0,236.32
1435,West,California,Eureka,95501,2768.06,2,1384.03,5,,0.0,553.61
1436,West,California,Fairfield,94533,1668.72,2,834.36,6,,0.0,278.12
1437,West,California,Foster City,94404,13736.0,1,13736.0,5,,0.0,2747.2
1438,West,California,Fresno,93727,9720.82,2,4860.41,7,,0.0,1388.69
1439,West,California,Gilroy,95020,8415.68,2,4207.84,6,,0.0,1402.61
1440,West,California,Goleta,93117,2412.41,2,1206.21,5,,0.0,482.48
1441,West,California,Granite Bay,95746,4976.77,1,4976.77,4,,0.0,1244.19
1442,West,California,Hacienda Heights,91745,8729.82,2,4364.91,8,,0.0,1091.23
1443,West,California,Hemet,92544,228.93,1,228.93,1,,0.0,228.93
1444,West,California,Hesperia,92345,9945.18,1,9945.18,4,,0.0,2486.3
1445,West,California,Huntington Beach,92646,4431.48,2,2215.74,5,,0.0,886.3
1446,West,California,Inglewood,90301,339.18,2,169.59,7,,0.0,48.45
1447,West,California,La Mesa,91941,1982.25,1,1982.25,5,,0.0,396.45
1448,West,California,La Quinta,92253,6795.75,2,3397.88,6,,0.0,1132.63
1449,West,California,Laguna Hills,92653,8198.72,2,4099.36,10,,0.0,819.87
1450,West,California,Laguna Niguel,92677,2731.75,1,2731.75,4,,0.0,682.94
1451,West,California,Lake Elsinore,92530,1950.2,1,1950.2,2,,0.0,975.1
1452,West,California,Lake Forest,92630,863.7,1,863.7,3,,0.0,287.9
1453,West,California,Lakewood,90712,2872.08,1,2872.08,4,,0.0,718.02
1454,West,California,Lancaster,93534,212.0,1,212.0,2,,0.0,106.0
1455,West,California,Lawndale,90260,1523.98,2,761.99,7,,0.0,217.71
1456,West,California,Lemon Grove,91945,2797.25,2,1398.63,3,,0.0,932.42
1457,West,California,Lodi,95240,2087.62,1,2087.62,2,,0.0,1043.81
1458,West,California,Long Beach,90805,2927.88,2,1463.94,5,,0.0,585.58
1459,West,California,Los Altos,94024,795.44,1,795.44,6,,0.0,132.57
1460,West,California,Los Angeles,90004,28500.4,2,14250.2,12,,16.67,2375.03
1461,West,California,Los Angeles,90008,84524.14,1,84524.14,11,,18.18,7684.01
1462,West,California,Los Angeles,90032,33699.6,2,16849.8,5,,0.0,6739.92
1463,West,California,Los Angeles,90036,937.59,1,937.59,3,,0.0,312.53
1464,West,California,Los Angeles,90041,43634.5,1,43634.5,15,,33.33,2908.97
1465,West,California,Los Angeles,90045,63302.93,2,31651.47,24,,8.33,2637.62
1466,West,California,Los Angeles,90049,94259.73,5,18851.95,36,,13.89,2618.33
1467,West,California,Los Angeles,90058,28126.14,1,28126.14,9,,66.67,3125.13
1468,West,California,Los Angeles,90061,121549.21,1,121549.21,8,,50.0,15193.65
1469,West,California,Los Angeles,90068,13339.6,1,13339.6,9,,33.33,1482.18
1470,West,California,Los Banos,93635,3896.19,1,3896.19,3,,0.0,1298.73
1471,West,California,Los Gatos,95032,4892.01,1,4892.01,5,,0.0,978.4
1472,West,California,Manhattan Beach,90266,3995.62,1,3995.62,4,,0.0,998.91
1473,West,California,Manteca,95336,4452.91,1,4452.91,5,,0.0,890.58
1474,West,California,Menlo Park,94025,13393.51,3,4464.5,13,,0.0,1030.27
1475,West,California,Mission Viejo,92691,4790.63,1,4790.63,5,,0.0,958.13
1476,West,California,Modesto,95351,5301.66,2,2650.83,7,,0.0,757.38
1477,West,California,Montebello,90640,772.74,2,386.37,3,,0.0,257.58
1478,West,California,Moreno Valley,92553,4811.1,1,4811.1,6,,0.0,801.85
1479,West,California,Morgan Hill,95037,2045.89,1,2045.89,5,,0.0,409.18
1480,West,California,Mountain View,94043,2817.61,2,1408.81,3,,0.0,939.2
1481,West,California,Murrieta,92563,2204.18,1,2204.18,2,,0.0,1102.09
1482,West,California,Napa,94559,5596.94,1,5596.94,3,,0.0,1865.65
1483,West,California,Oakland,94601,5283.65,2,2641.83,4,,0.0,1320.91
1484,West,California,Oceanside,92054,3080.33,1,3080.33,3,,0.0,1026.78
1485,West,California,Ontario,91761,6011.95,1,6011.95,5,,0.0,1202.39
1486,West,California,Oxnard,93030,1847.19,2,923.6,6,,0.0,307.87
1487,West,California,Pacifica,94044,6333.49,1,6333.49,7,,0.0,904.78
1488,West,California,Palm Springs,92262,4607.04,2,2303.52,4,,0.0,1151.76
1489,West,California,Palo Alto,94306,864.24,2,432.12,3,,0.0,288.08
1490,West,California,Paradise,95969,641.49,1,641.49,6,,0.0,106.92
1491,West,California,Pasadena,91104,3482.66,3,1160.89,5,,0.0,696.53
1492,West,California,Petaluma,94952,456.03,2,228.02,4,,0.0,114.01
1493,West,California,Pico Rivera,90660,1873.7,2,936.85,2,,0.0,936.85
1494,West,California,Pomona,91767,1730.8,1,1730.8,5,,0.0,346.16
1495,West,California,Rancho Cucamonga,91730,11703.67,3,3901.22,11,,0.0,1063.97
1496,West,California,Redding,96003,6238.62,2,3119.31,6,,0.0,1039.77
1497,West,California,Redlands,92374,2924.77,3,974.92,8,,0.0,365.6
1498,West,California,Redondo Beach,90278,1335.89,2,667.95,5,,0.0,267.18
1499,West,California,Redwood City,94061,4090.25,2,2045.13,4,,0.0,1022.56
1500,West,California,Riverside,92503,1788.29,1,1788.29,4,,0.0,447.07
1501,West,California,Rocklin,95677,2866.58,1,2866.58,3,,0.0,955.53
1502,West,California,Roseville,95661,4156.22,2,2078.11,6,,0.0,692.7
1503,West,California,Sacramento,95823,479.59,1,479.59,5,,0.0,95.92
1504,West,California,Salinas,93905,14970.15,2,7485.08,5,,0.0,2994.03
1505,West,California,San Bernardino,92404,2911.64,1,2911.64,4,,0.0,727.91
1506,West,California,San Carlos,94070,7210.77,2,3605.39,5,,0.0,1442.15
1507,West,California,San Clemente,92672,10783.77,1,10783.77,4,,0.0,2695.94
1508,West,California,San Diego,92024,23773.75,1,23773.75,8,,0.0,2971.72
1509,West,California,San Diego,92037,32188.19,1,32188.19,10,,40.0,3218.82
1510,West,California,San Diego,92105,3079.07,1,3079.07,4,,0.0,769.77
1511,West,California,San Francisco,94109,18413.2,1,18413.2,3,,0.0,6137.73
1512,West,California,San Francisco,94110,34465.61,2,17232.81,15,,0.0,2297.71
1513,West,California,San Francisco,94122,13225.83,1,13225.83,7,,0.0,1889.4
1514,West,California,San Gabriel,91776,6332.02,2,3166.01,6,,0.0,1055.34
1515,West,California,San Jose,95123,4163.61,2,2081.81,4,,0.0,1040.9
1516,West,California,San Luis Obispo,93405,1005.67,1,1005.67,4,,0.0,251.42
1517,West,California,San Mateo,94403,3266.31,1,3266.31,3,,0.0,1088.77
1518,West,California,San Ramon,94583,3620.07,1,3620.07,4,,0.0,905.02
1519,West,California,Santa Ana,92704,3025.47,2,1512.74,6,,0.0,504.25
1520,West,California,Santa Barbara,93101,2282.36,1,2282.36,2,,0.0,1141.18
1521,West,California,Santa Clara,95051,13837.03,2,6918.52,9,,0.0,1537.45
1522,West,California,Santa Cruz,95062,2808.07,1,2808.07,3,,0.0,936.02
1523,West,California,Santa Maria,93454,2879.68,2,1439.84,3,,0.0,959.89
1524,West,California,Santa Monica,90405,3814.13,1,3814.13,4,,0.0,953.53
1525,West,California,Santa Rosa,95404,2520.73,1,2520.73,4,,0.0,630.18
1526,West,California,Saratoga,95070,3498.99,2,1749.5,6,,0.0,583.17
1527,West,California,South Lake Tahoe,96150,2937.26,1,2937.26,5,,0.0,587.45
1528,West,California,Stockton,95207,5756.56,2,2878.28,4,,0.0,1439.14
1529,West,California,Sunnyvale,94086,2390.85,1,2390.85,6,,0.0,398.48
1530,West,California,Temecula,92592,12167.65,2,6083.83,7,,0.0,1738.24
1531,West,California,Thousand Oaks,91360,2042.46,2,1021.23,5,,0.0,408.49
1532,West,California,Torrance,90503,984.95,2,492.48,5,,0.0,196.99
1533,West,California,Tracy,95376,565.61,1,565.61,3,,0.0,188.54
1534,West,California,Twentynine Palms,92277,18198.51,2,9099.26,15,,0.0,1213.23
1535,West,California,Vacaville,95687,6147.14,2,3073.57,4,,0.0,1536.79
1536,West,California,Vallejo,94591,4973.54,1,4973.54,5,,0.0,994.71
1537,West,California,Visalia,93277,2054.38,2,1027.19,5,,0.0,410.88
1538,West,California,West Hollywood,90069,7387.47,1,7387.47,6,,0.0,1231.25
1539,West,California,Westminster,92683,979.17,1,979.17,3,,0.0,326.39
1540,West,California,Whittier,90604,1045.07,3,348.36,5,,0.0,209.01
1541,West,California,Woodland,95695,2060.61,1,2060.61,3,,0.0,686.87
1542,West,California,Yuba City,95991,431.88,1,431.88,2,,0.0,215.94
1543,West,California,Yucaipa,92399,11712.62,2,5856.31,3,,0.0,3904.21
1544,West,Colorado,Arvada,80004,6325.07,1,6325.07,4,,0.0,1581.27
1545,West,Colorado,Aurora,80013,1907.81,1,1907.81,6,,0.0,317.97
1546,West,Colorado,Boulder,80303,1528.7,1,1528.7,1,,0.0,1528.7
1547,West,Colorado,Broomfield,80020,2422.36,1,2422.36,4,,0.0,605.59
1548,West,Colorado,Castle Rock,80104,2958.04,1,2958.04,3,,0.0,986.01
1549,West,Colorado,Colorado Springs,80906,3134.57,2,1567.29,5,,0.0,626.91
1550,West,Colorado,Commerce City,80022,2848.58,1,2848.58,2,,0.0,1424.29
1551,West,Colorado,Denver,80219,1180.36,1,1180.36,4,,0.0,295.09
1552,West,Colorado,Durango,81301,16508.0,2,8254.0,13,,0.0,1269.85
1553,West,Colorado,Englewood,80112,1425.65,1,1425.65,5,,0.0,285.13
1554,West,Colorado,Fort Collins,80525,5508.53,2,2754.27,7,,0.0,786.93
1555,West,Colorado,Fountain,80817,5335.35,2,2667.68,6,,0.0,889.23
1556,West,Colorado,Grand Junction,81503,5333.62,1,5333.62,4,,0.0,1333.41
1557,West,Colorado,Greeley,80634,178.01,1,178.01,2,,0.0,89.01
1558,West,Colorado,Highlands Ranch,80126,4092.36,1,4092.36,4,,0.0,1023.09
1559,West,Colorado,Lakewood,80232,7964.04,2,3982.02,5,,0.0,1592.81
1560,West,Colorado,Littleton,80122,639.12,1,639.12,6,,0.0,106.52
1561,West,Colorado,Longmont,80501,9363.67,1,9363.67,2,,0.0,4681.84
1562,West,Colorado,Louisville,80027,8535.12,4,2133.78,13,,0.0,656.55
1563,West,Colorado,Loveland,80538,5338.38,2,2669.19,6,,0.0,889.73
1564,West,Colorado,Northglenn,80233,2829.4,1,2829.4,2,,0.0,1414.7
1565,West,Colorado,Parker,80134,2891.71,2,1445.86,4,,0.0,722.93
1566,West,Colorado,Pueblo,81001,1812.19,2,906.1,6,,0.0,302.03
1567,West,Colorado,Pueblo West,81007,6036.67,1,6036.67,4,,0.0,1509.17
1568,West,Colorado,Thornton,80229,15661.55,1,15661.55,7,,0.0,2237.36
1569,West,Colorado,Westminster,80030,898.38,1,898.38,5,,0.0,179.68
1570,West,Colorado,Wheat Ridge,80033,7166.61,1,7166.61,5,,0.0,1433.32
1571,West,Idaho,Boise,83701,14700.31,3,4900.1,11,,0.0,1336.39
1572,West,Idaho,Boise,83704,5444.21,2,2722.11,6,,0.0,907.37
1573,West,Idaho,Caldwell,83605,8121.59,2,4060.8,9,,0.0,902.4
1574,West,Idaho,Coeur D Alene,83814,3960.31,2,1980.16,7,,0.0,565.76
1575,West,Idaho,Eagle,83616,10434.77,3,3478.26,11,,0.0,948.62
1576,West,Idaho,Idaho Falls,83402,4477.62,1,4477.62,5,,0.0,895.52
1577,West,Idaho,Lewiston,83501,2734.21,2,1367.11,4,,0.0,683.55
1578,West,Idaho,Meridian,83642,2822.94,1,2822.94,2,,0.0,1411.47
1579,West,Idaho,Moscow,83843,10802.39,2,5401.2,7,,0.0,1543.2
1580,West,Idaho,Nampa,83686,12480.04,2,6240.02,5,,0.0,2496.01
1581,West,Idaho,Pocatello,83201,1232.41,1,1232.41,3,,0.0,410.8
1582,West,Idaho,Post Falls,83854,8879.93,2,4439.97,6,,0.0,1479.99
1583,West,Idaho,Rexburg,83440,2628.26,2,1314.13,5,,0.0,525.65
1584,West,Idaho,Twin Falls,83301,10084.05,1,10084.05,7,,0.0,1440.58
1585,West,Montana,Billings,59102,6553.0,2,3276.5,4,,0.0,1638.25
1586,West,Montana,Bozeman,59715,15696.83,4,3924.21,15,,0.0,1046.46
1587,West,Montana,Butte,59750,1308.8,2,654.4,5,,0.0,261.76
1588,West,Montana,Great Falls,59405,967.46,2,483.73,3,,0.0,322.49
1589,West,Montana,Helena,59601,3751.46,1,3751.46,4,,0.0,937.87
1590,West,Montana,Kalispell,59901,359.32,1,359.32,3,,0.0,119.77
1591,West,Montana,Missoula,59801,217.44,1,217.44,1,,0.0,217.44
1592,West,Nevada,Carson City,89701,1337.76,2,668.88,4,,0.0,334.44
1593,West,Nevada,Henderson,89015,3191.78,1,3191.78,3,,0.0,1063.93
1594,West,Nevada,Las Vegas,89115,7766.08,2,3883.04,3,,0.0,2588.69
1595,West,Nevada,North Las Vegas,89031,3372.9,3,1124.3,8,,0.0,421.61
1596,West,Nevada,Pahrump,89041,554.23,1,554.23,3,,0.0,184.74
1597,West,Nevada,Reno,89502,2682.09,1,2682.09,6,,0.0,447.02
1598,West,Nevada,Sparks,89431,870.27,1,870.27,3,,0.0,290.09
1599,West,New Mexico,Alamogordo,88310,9242.88,2,4621.44,5,,0.0,1848.58
1600,West,New Mexico,Albuquerque,87105,10097.4,3,3365.8,13,,0.0,776.72
1601,West,New Mexico,Carlsbad,88220,4925.81,1,4925.81,3,,0.0,1641.94
1602,West,New Mexico,Clovis,88101,2358.12,2,1179.06,5,,0.0,471.62
1603,West,New Mexico,Farmington,87401,9828.52,1,9828.52,3,,0.0,3276.17
1604,West,New Mexico,Hobbs,88240,6014.71,2,3007.36,7,,0.0,859.24
1605,West,New Mexico,Las Cruces,88001,3319.19,1,3319.19,4,,0.0,829.8
1606,West,New Mexico,Rio Rancho,87124,4716.77,1,4716.77,3,,0.0,1572.26
1607,West,New Mexico,Roswell,88201,9423.34,5,1884.67,15,,0.0,628.22
1608,West,New Mexico,Santa Fe,87505,7923.88,2,3961.94,4,,0.0,1980.97
1609,West,Oregon,Albany,97321,3209.96,3,1069.99,4,,0.0,802.49
1610,West,Oregon,Aloha,97007,3158.8,1,3158.8,4,,0.0,789.7
1611,West,Oregon,Beaverton,97005,1959.3,1,1959.3,4,,0.0,489.83
1612,West,Oregon,Bend,97701,2023.39,2,1011.7,2,,0.0,1011.7
1613,West,Oregon,Coos Bay,97420,2079.51,4,519.88,12,,0.0,173.29
1614,West,Oregon,Corvallis,97330,1667.23,2,833.62,6,,0.0,277.87
1615,West,Oregon,Eugene,97405,2971.95,2,1485.98,6,,0.0,495.33
1616,West,Oregon,Grants Pass,97526,7869.53,1,7869.53,6,,0.0,1311.59
1617,West,Oregon,Gresham,97030,21555.18,2,10777.59,5,,0.0,4311.04
1618,West,Oregon,Hillsboro,97123,328.12,1,328.12,1,,0.0,328.12
1619,West,Oregon,Keizer,97303,4378.48,2,2189.24,5,,0.0,875.7
1620,West,Oregon,Klamath Falls,97601,953.09,1,953.09,4,,0.0,238.27
1621,West,Oregon,Lake Oswego,97035,2765.45,3,921.82,8,,0.0,345.68
1622,West,Oregon,Mcminnville,97128,2900.39,2,1450.2,8,,0.0,362.55
1623,West,Oregon,Medford,97504,9388.32,3,3129.44,3,,0.0,3129.44
1624,West,Oregon,Oregon City,97045,13737.89,1,13737.89,4,,0.0,3434.47
1625,West,Oregon,Pendleton,97801,1554.2,1,1554.2,4,,0.0,388.55
1626,West,Oregon,Portland,97206,18256.45,2,9128.23,6,,0.0,3042.74
1627,West,Oregon,Redmond,97756,4331.76,1,4331.76,3,,0.0,1443.92
1628,West,Oregon,Salem,97301,1639.22,2,819.61,7,,0.0,234.17
1629,West,Oregon,Springfield,97477,899.56,1,899.56,4,,0.0,224.89
1630,West,Oregon,Tigard,97224,3308.01,2,1654.01,5,,0.0,661.6
1631,West,Oregon,Troutdale,97060,8377.79,1,8377.79,4,,0.0,2094.45
1632,West,Oregon,Tualatin,97062,531.58,2,265.79,3,,0.0,177.19
1633,West,Oregon,West Linn,97068,17921.28,3,5973.76,8,,0.0,2240.16
1634,West,Oregon,Woodburn,97071,12855.26,1,12855.26,4,,0.0,3213.82
1635,West,Utah,American Fork,84003,1658.36,2,829.18,4,,0.0,414.59
1636,West,Utah,Bountiful,84010,5485.19,1,5485.19,2,,0.0,2742.6
1637,West,Utah,Clearfield,84015,1951.95,3,650.65,4,,0.0,487.99
1638,West,Utah,Draper,84020,3003.64,2,1501.82,5,,0.0,600.73
1639,West,Utah,Holladay,84117,3921.94,1,3921.94,5,,0.0,784.39
1640,West,Utah,Kaysville,84037,1102.72,1,1102.72,2,,0.0,551.36
1641,West,Utah,Kearns,84118,2377.65,2,1188.83,7,,0.0,339.66
1642,West,Utah,Layton,84041,3909.03,2,1954.52,5,,0.0,781.81
1643,West,Utah,Lehi,84043,6850.17,1,6850.17,4,,0.0,1712.54
1644,West,Utah,Logan,84321,379.87,2,189.94,5,,0.0,75.97
1645,West,Utah,Magna,84044,1286.77,1,1286.77,2,,0.0,643.39
1646,West,Utah,Midvale,84047,943.38,1,943.38,4,,0.0,235.85
1647,West,Utah,Murray,84107,1585.25,3,528.42,4,,0.0,396.31
1648,West,Utah,Ogden,84404,879.85,1,879.85,4,,0.0,219.96
1649,West,Utah,Orem,84057,421.2,2,210.6,3,,0.0,140.4
1650,West,Utah,Pleasant Grove,84062,13569.56,2,6784.78,6,,0.0,2261.59
1651,West,Utah,Provo,84604,5033.18,1,5033.18,5,,0.0,1006.64
1652,West,Utah,Roy,84067,2538.68,2,1269.34,5,,0.0,507.74
1653,West,Utah,Salt Lake City,84106,6198.54,2,3099.27,4,,0.0,1549.64
1654,West,Utah,Spanish Fork,84660,5443.64,1,5443.64,3,,0.0,1814.55
1655,West,Utah,Springville,84663,2095.98,1,2095.98,5,,0.0,419.2
1656,West,Utah,Tooele,84074,8951.45,2,4475.73,7,,0.0,1278.78
1657,West,Utah,West Jordan,84084,1092.11,1,1092.11,6,,0.0,182.02
1658,West,Utah,West Valley City,84120,2578.53,2,1289.27,5,,0.0,515.71
1659,West,Washington,Anacortes,98221,4976.51,2,2488.26,5,,0.0,995.3
1660,West,Washington,Auburn,98002,437.63,2,218.82,5,,0.0,87.53
1661,West,Washington,Bellevue,98006,12150.59,1,12150.59,3,,0.0,4050.2
1662,West,Washington,Bellingham,98226,3957.64,1,3957.64,2,,0.0,1978.82
1663,West,Washington,Bothell,98011,11100.71,1,11100.71,2,,0.0,5550.36
1664,West,Washington,Bremerton,98310,804.5,2,402.25,7,,0.0,114.93
1665,West,Washington,Burien,98146,1365.45,1,1365.45,6,,0.0,227.58
1666,West,Washington,Cottage Lake,98072,1852.78,2,926.39,5,,0.0,370.56
1667,West,Washington,Covington,98042,3469.24,1,3469.24,3,,0.0,1156.41
1668,West,Washington,Des Moines,98198,7961.82,1,7961.82,3,,0.0,2653.94
1669,West,Washington,Edmonds,98026,9320.69,2,4660.35,6,,0.0,1553.45
1670,West,Washington,Elk Plain,98387,4184.15,1,4184.15,4,,0.0,1046.04
1671,West,Washington,Everett,98208,5278.31,1,5278.31,2,,0.0,2639.16
1672,West,Washington,Federal Way,98023,3820.62,1,3820.62,2,,0.0,1910.31
1673,West,Washington,Issaquah,98027,2846.78,2,1423.39,2,,0.0,1423.39
1674,West,Washington,Kennewick,99336,4527.99,1,4527.99,4,,0.0,1132.0
1675,West,Washington,Kent,98031,2128.63,2,1064.32,2,,0.0,1064.32
1676,West,Washington,Kirkland,98034,4249.77,1,4249.77,4,,0.0,1062.44
1677,West,Washington,Lacey,98503,7762.65,2,3881.33,5,,0.0,1552.53
1678,West,Washington,Longview,98632,6393.75,1,6393.75,5,,0.0,1278.75
1679,West,Washington,Lynnwood,98037,8080.28,1,8080.28,6,,0.0,1346.71
1680,West,Washington,Marysville,98270,1717.3,2,858.65,3,,0.0,572.43
1681,West,Washington,Mount Vernon,98273,5936.51,1,5936.51,5,,0.0,1187.3
1682,West,Washington,Olympia,98502,624.02,1,624.02,3,,0.0,208.01
1683,West,Washington,Parkland,98444,1928.22,2,964.11,3,,0.0,642.74
1684,West,Washington,Pasco,99301,895.62,1,895.62,6,,0.0,149.27
1685,West,Washington,Pullman,99163,3736.65,2,1868.33,5,,0.0,747.33
